age,sex,education,marriage,num_dependents,home_ownership,years_at_address,employment_status,years_employed,annual_income,monthly_income,income_source,has_other_loans,region,limit_bal,current_balance,available_credit,credit_utilization,over_limit_flag,balance_to_limit_6m_avg,utilization_trend,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,max_pay_delay,num_late_payments,payment_consistency_score,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,avg_bill_amt,max_bill_amt,bill_volatility,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,avg_pay_amt,total_paid_6m,pay_to_bill_ratio,credit_score,num_credit_inquiries_6m,num_open_accounts,num_closed_accounts,oldest_account_years,num_delinquencies_2yr,num_public_records,bankruptcy_flag,debt_collection_flag,credit_mix_score,card_type,rewards_program,card_age_months,num_cards_held,primary_card_flag,annual_fee,credit_limit_increase_count,avg_monthly_spend,num_transactions_monthly,avg_transaction_value,cash_advance_usage_pct,cash_advance_count_6m,foreign_transaction_flag,online_transaction_pct,travel_category_spend_pct,grocery_category_spend_pct,restaurant_spend_pct,returned_payment_count,weekend_spend_pct,debt_to_income_ratio,monthly_obligation_ratio,credit_limit_to_income,income_stability_index,net_worth_proxy,spend_to_income_ratio,urban_flag,state_code,zip_income_percentile,app_login_frequency_monthly,paperless_flag,autopay_enrolled,customer_service_calls_6m,dispute_count_1yr,num_cards_held_total_institutions,months_since_last_delinquency,mobile_app_user,email_open_rate,min_pay_flag,spend_to_limit_ratio,payment_to_income_ratio,repeat_late_payer_flag,credit_card_default
21,1,2,2,0,0,0.1,1,7.8,49866.0,4156.0,1,0,3,150000,30150.0,119850.0,0.201,0,0.105744305977492,0.0896,0,0,0,0,-2,-1,0,0,1.0,96349.0,4131.0,86898.0,70765.0,19099.0,60157.0,56233.0,96349.0,33837.27,63894.0,923.0,42150.0,39023.0,17438.0,45417.0,34808.0,208845.0,0.619,644.0,3,3,1,6.3,0,0,0,0,2,2,1,180,2,1,550,0,60128.0,15,4008.53,0.1538,1,0,0.7772,0.0844,0.3693,0.3283,0,0.5313,0.6046,13.5273,3.008,1.0,38895.0,14.4643,1,23,0.3539,8,1,1,1,0,7,4,1,0.19,0,0.4009,8.3733,0,1
28,1,1,1,3,1,11.9,2,0.5,96474.0,8040.0,1,1,3,10000,3814.0,6186.0,0.3814,0,0.3835146603979791,-0.0111,-1,4,-1,0,1,0,4,2,0.6667,3225.0,678.0,1825.0,1482.0,2390.0,6432.0,2672.0,6432.0,1854.39,1824.0,541.0,827.0,457.0,1913.0,3882.0,1574.0,9444.0,0.5891,698.0,1,5,2,0.7,0,0,0,0,3,2,1,17,5,0,0,0,2809.0,25,112.36,0.1135,0,0,0.6253,0.2752,0.3313,0.2614,0,0.5224,0.0395,0.3323,0.1037,0.0556,4824.0,0.3493,0,34,0.4784,9,1,0,0,0,6,0,0,0.2529,0,0.2809,0.1957,0,0
24,1,2,2,3,1,3.3,1,3.8,67595.0,5633.0,1,1,1,20000,3190.0,16810.0,0.1595,0,0.1086823745100347,-0.0692,6,0,1,-1,0,0,6,2,0.6667,11868.0,4215.0,7493.0,8269.0,2150.0,7476.0,6912.0,11868.0,3082.46,4747.0,2257.0,5777.0,3000.0,1832.0,2796.0,3402.0,20409.0,0.4922,690.0,1,14,6,18.9,0,0,0,0,2,1,1,91,1,1,0,1,6699.0,13,515.31,0.0402,2,0,0.7471,0.2277,0.2355,0.3288,2,0.4834,0.0472,1.2268,0.2959,0.76,25686.0,1.189,1,39,0.9607,5,1,1,3,0,4,43,1,0.763,0,0.3349,0.6038,0,0
45,1,3,2,1,1,1.5,1,5.4,54067.0,4506.0,1,0,4,50000,23490.0,26510.0,0.4698,0,0.5079573841391247,0.0983,0,0,0,-1,-1,-1,0,0,1.0,28979.0,25569.0,19527.0,9925.0,20176.0,9486.0,18944.0,28979.0,7271.47,22514.0,9708.0,14542.0,7277.0,9138.0,3914.0,11182.0,67093.0,0.5903,774.0,1,11,4,5.2,1,0,0,1,5,2,1,217,1,0,0,2,18792.0,17,1105.41,0.1326,1,0,0.4388,0.0258,0.2672,0.043,0,0.1584,0.4345,4.2032,0.9248,0.2077,29196.0,4.1695,0,41,0.3654,10,1,1,2,0,1,19,1,0.5119,0,0.3758,2.481,0,0
73,2,1,1,3,1,2.3,3,7.2,58118.0,4843.0,1,0,1,80000,50632.0,29368.0,0.6329,0,0.6642002351885042,-0.0151,5,-1,0,-1,0,-1,5,1,0.8333,59019.0,37977.0,42429.0,23663.0,15419.0,32041.0,35091.0,59019.0,13914.1,51390.0,35745.0,15175.0,17128.0,10670.0,25881.0,25998.0,155989.0,0.7409,642.0,2,1,8,3.7,0,0,0,0,2,3,0,71,5,1,0,1,33075.0,14,2362.5,0.1741,1,0,0.6032,0.0004,0.28,0.1016,0,0.6772,0.8712,7.2442,1.3765,0.1333,41845.0,6.828,1,13,0.9,4,1,1,0,1,5,28,1,0.5822,0,0.4134,5.3671,0,1
66,1,2,2,1,1,8.1,2,1.4,107444.0,8954.0,1,1,3,10000,2811.0,7189.0,0.2811,0,0.2822485977567357,-0.0691,-2,-1,-1,1,-1,-1,1,1,0.8333,2768.0,1771.0,5027.0,5990.0,4126.0,2625.0,3718.0,5990.0,1467.99,1609.0,636.0,4051.0,3941.0,3819.0,2063.0,2686.0,16119.0,0.7224,597.0,1,14,6,17.0,1,0,0,0,5,3,1,171,1,1,450,2,3395.0,21,161.67,0.0014,0,0,0.9561,0.4537,0.1115,0.4983,0,0.7503,0.0262,0.4152,0.0931,0.0298,15042.0,0.3791,1,27,0.7398,9,1,1,0,0,6,64,1,0.5193,0,0.3395,0.2999,0,0
72,1,2,3,3,1,6.4,4,4.4,58845.0,4904.0,1,1,5,50000,23775.0,26225.0,0.4755,0,0.4043143612178676,0.0258,-1,3,0,2,-1,2,3,3,0.5,4587.0,8840.0,2158.0,15463.0,9427.0,7121.0,7933.0,15463.0,4182.53,2279.0,2967.0,1138.0,8878.0,6273.0,1930.0,3911.0,23465.0,0.493,641.0,0,6,6,7.3,0,0,0,0,4,3,1,135,7,0,0,1,5890.0,18,327.22,0.2863,1,0,0.8229,0.4215,0.4637,0.1583,0,0.6553,0.404,1.6173,0.8497,0.083,25892.0,1.2008,1,33,0.934,4,1,0,1,0,9,0,1,0.3317,0,0.1178,0.7973,1,0
34,2,1,2,1,1,7.8,1,0.0,86577.0,7215.0,1,1,5,200000,3380.0,196620.0,0.0169,0,0.0041883645024427,0.0322,-1,-1,3,0,0,-1,3,1,0.8333,81275.0,108978.0,10833.0,88802.0,79212.0,75187.0,74048.0,108978.0,30315.33,58727.0,61394.0,5801.0,47543.0,55155.0,58295.0,47819.0,286915.0,0.6458,593.0,1,13,8,2.2,0,1,0,1,1,1,0,51,4,0,0,2,76617.0,19,4032.47,0.1653,1,0,0.762,0.0036,0.4518,0.1128,0,0.1746,0.039,10.2616,2.3101,0.0,0.0,10.6177,1,49,0.1775,7,0,1,1,0,8,65,0,0.2154,0,0.3831,6.6268,0,0
32,2,2,3,2,2,7.0,4,3.5,28237.0,2353.0,1,0,3,20000,8370.0,11630.0,0.4185,0,0.4320618074290505,-0.0571,-1,0,-1,0,-1,-2,0,0,1.0,12083.0,5780.0,7069.0,6526.0,5574.0,11160.0,8032.0,12083.0,2598.19,7915.0,2132.0,3790.0,4726.0,5503.0,5516.0,4930.0,29582.0,0.6138,582.0,1,1,2,4.4,1,0,0,0,1,1,0,25,1,1,95,1,6821.0,17,401.24,0.0139,0,0,0.647,0.0143,0.6058,0.2826,0,0.6228,0.2964,3.4121,0.7083,0.2692,9883.0,2.8976,1,41,0.6808,11,1,1,0,0,9,53,1,0.0896,0,0.341,2.0943,0,0
59,1,1,2,2,1,9.3,3,6.9,51309.0,4276.0,1,0,4,50000,31685.0,18315.0,0.6337,0,0.6710924310278417,-0.0142,1,1,0,-1,-1,-1,1,2,0.6667,17309.0,21226.0,22418.0,18057.0,4828.0,20194.0,17339.0,22418.0,5860.85,14653.0,14753.0,9514.0,11647.0,1848.0,7273.0,9948.0,59688.0,0.5737,710.0,3,13,8,15.8,1,0,0,1,1,3,0,202,1,1,0,2,13286.0,22,603.91,0.006,1,0,0.6034,0.1881,0.33,0.4881,3,0.3274,0.6175,4.054,0.9745,0.1725,35403.0,3.1064,0,38,0.9065,8,1,1,0,0,7,3,1,0.2823,0,0.2657,2.3259,0,0
55,2,2,2,1,1,1.3,3,3.7,52695.0,4391.0,1,0,3,300000,180840.0,119160.0,0.6028,0,0.6027158542621218,-0.0668,-1,0,5,-2,-1,5,5,2,0.6667,137981.0,191389.0,51973.0,32591.0,43353.0,81343.0,89772.0,191389.0,57117.31,118686.0,80735.0,42497.0,8180.0,18903.0,33836.0,50473.0,302837.0,0.5622,758.0,1,7,1,4.7,0,0,0,0,4,2,1,55,4,1,195,1,71525.0,19,3764.47,0.1986,4,0,0.3729,0.143,0.4479,0.5821,0,0.0751,3.4318,20.4399,5.693,0.1028,19497.0,16.2853,1,1,0.1437,11,1,0,1,0,1,0,1,0.7461,0,0.2384,11.492,1,1
38,2,4,2,1,1,0.0,1,4.5,37328.0,3111.0,1,0,1,30000,13653.0,16347.0,0.4551,0,0.4424084807924607,-0.0557,-1,0,-2,-1,5,0,5,1,0.8333,7178.0,3149.0,17130.0,14256.0,9429.0,9633.0,10129.0,17130.0,4549.93,4772.0,2391.0,4810.0,10384.0,5534.0,3963.0,5309.0,31854.0,0.5241,653.0,0,6,2,10.4,1,0,0,0,1,2,1,120,4,1,0,1,7579.0,18,421.06,0.0356,0,0,0.5837,0.0791,0.2463,0.2398,0,0.744,0.3657,3.2548,0.8037,0.2368,16798.0,2.4354,1,12,0.6652,11,0,1,2,0,9,0,1,0.5859,0,0.2526,1.706,0,1
53,2,2,2,1,1,5.1,2,0.9,44150.0,3679.0,1,1,4,50000,19040.0,30960.0,0.3808,0,0.4217717762772455,0.0457,0,0,-1,3,0,0,3,1,0.8333,23521.0,15915.0,7790.0,14211.0,14934.0,18431.0,15800.0,23521.0,4725.54,16693.0,5659.0,3086.0,7973.0,10102.0,9831.0,8891.0,53344.0,0.5627,611.0,2,2,6,12.0,5,0,0,0,3,1,1,83,6,0,195,0,14077.0,19,740.89,0.0801,0,0,0.6302,0.1497,0.4577,0.0652,1,0.4048,0.4312,4.2935,1.1325,0.0265,3974.0,3.8253,1,3,0.5783,5,0,1,0,0,3,0,1,0.2896,0,0.2815,2.416,0,0
58,1,1,1,3,1,4.5,1,9.3,53160.0,4430.0,3,0,3,150000,67935.0,82065.0,0.4529,0,0.3655594269886992,0.0385,1,3,0,3,5,1,5,5,0.1667,63823.0,38331.0,58791.0,94932.0,39379.0,87511.0,63794.0,94932.0,21608.48,36770.0,29272.0,45814.0,24431.0,6312.0,34226.0,29471.0,176825.0,0.462,681.0,0,13,3,2.9,0,0,0,0,1,3,1,75,7,1,0,2,42613.0,11,3873.91,0.1584,0,0,0.7068,0.0359,0.0794,0.1773,0,0.5489,1.2779,14.3972,2.8216,0.2385,49439.0,9.617,0,2,0.3573,3,1,0,0,0,7,63,1,0.8692,0,0.2841,6.6511,1,0
73,2,2,1,4,1,1.2,1,2.3,114072.0,9506.0,2,1,3,50000,11020.0,38980.0,0.2204,0,0.235248822818483,0.0002,1,0,-1,4,2,0,4,3,0.5,11435.0,21537.0,30993.0,20585.0,20401.0,26053.0,21834.0,30993.0,5965.57,8069.0,19516.0,15477.0,6323.0,15452.0,22293.0,14522.0,87130.0,0.6651,724.0,0,8,5,10.2,0,0,0,0,2,3,0,209,6,0,195,0,14577.0,16,911.06,0.0069,0,0,0.6407,0.1107,0.5404,0.2185,0,0.1078,0.0966,2.2966,0.4383,0.0426,26237.0,1.5333,1,27,0.8689,7,0,1,1,2,1,54,1,0.2648,0,0.2915,1.5275,1,0
55,1,3,1,2,1,5.9,2,1.5,68995.0,5750.0,1,1,5,100000,45830.0,54170.0,0.4583,0,0.4431534284833792,-0.0228,0,-1,2,0,-2,-1,2,1,0.8333,45659.0,11629.0,43763.0,41709.0,28704.0,52976.0,37407.0,52976.0,13599.28,27778.0,7382.0,34632.0,29312.0,15849.0,27732.0,23781.0,142685.0,0.6357,654.0,0,6,2,9.5,0,0,0,0,1,1,1,203,1,1,95,0,38855.0,17,2285.59,0.211,0,1,0.8349,0.1788,0.1661,0.1414,0,0.2332,0.6642,6.5044,1.4494,0.0417,10349.0,6.7562,1,17,0.8384,6,0,0,0,1,2,0,1,0.6569,0,0.3885,4.1351,0,1
39,2,2,2,1,1,1.7,1,3.8,51450.0,4288.0,1,0,2,20000,10132.0,9868.0,0.5066,0,0.4872338403350958,0.0396,-1,4,0,0,2,-1,4,2,0.6667,13307.0,5186.0,3282.0,5520.0,10151.0,7107.0,7426.0,13307.0,3364.93,10159.0,2157.0,2802.0,4339.0,8923.0,5919.0,5716.0,34299.0,0.7697,791.0,0,13,6,5.2,0,0,0,0,4,2,1,130,3,1,0,0,7419.0,15,494.6,0.0687,1,1,0.5609,0.1264,0.3523,0.238,1,0.5253,0.1969,1.7314,0.3887,0.19,19551.0,1.7298,1,25,0.4715,12,1,1,1,1,8,64,1,0.1757,0,0.3709,1.3327,1,0
50,2,2,3,0,0,2.8,1,5.2,48755.0,4063.0,1,1,4,20000,15792.0,4208.0,0.7896,0,0.7912274611438176,-0.0505,0,0,3,0,-1,2,3,2,0.6667,10558.0,6141.0,5644.0,14688.0,2274.0,7538.0,7807.0,14688.0,3938.2,7566.0,2673.0,3607.0,8580.0,1278.0,6841.0,5091.0,30545.0,0.6521,763.0,1,12,4,3.9,1,1,0,0,2,1,0,232,1,1,95,1,6019.0,15,401.27,0.2447,1,1,0.7043,0.1306,0.4347,0.3041,0,0.3238,0.3239,1.921,0.4102,0.1677,25353.0,1.4811,1,43,0.4875,12,1,1,5,0,3,5,1,0.1192,0,0.3009,1.2527,1,0
34,1,2,2,0,1,6.2,1,1.1,55587.0,4632.0,4,0,3,50000,30010.0,19990.0,0.6002,0,0.565010775461087,0.0227,-1,0,1,-1,0,0,1,1,0.8333,16632.0,15111.0,4475.0,11530.0,7344.0,28758.0,13975.0,28758.0,7821.82,13137.0,12324.0,3304.0,8736.0,1945.0,26536.0,10997.0,65982.0,0.7869,503.0,2,1,7,3.9,0,0,0,0,2,1,0,194,3,0,195,1,8921.0,24,371.71,0.0463,2,0,0.8772,0.2842,0.2301,0.1332,0,0.1923,0.5399,3.0164,0.8995,0.0733,6115.0,1.9255,0,30,0.9177,5,1,1,0,0,9,35,0,0.4712,0,0.1784,2.3736,0,0
69,2,2,2,1,1,3.1,1,0.7,43744.0,3645.0,1,1,1,80000,9696.0,70304.0,0.1212,0,0.1109647012123511,-0.0208,0,-1,2,-1,2,0,2,2,0.6667,14320.0,32595.0,31194.0,21135.0,22531.0,9034.0,21802.0,32595.0,8413.06,6088.0,24382.0,14023.0,7652.0,16386.0,8254.0,12798.0,76785.0,0.587,643.0,2,13,7,1.5,0,0,0,0,5,2,1,37,5,0,195,2,20180.0,18,1121.11,0.0896,0,0,0.8455,0.0801,0.1836,0.208,0,0.7452,0.2216,5.9797,1.8288,0.014,3062.0,5.5348,1,10,0.0315,8,1,0,0,0,3,21,0,0.0641,0,0.2522,3.5101,1,0
45,2,2,1,1,1,3.2,2,1.5,66654.0,5554.0,1,0,4,20000,6284.0,13716.0,0.3142,0,0.3202605651948289,0.0305,-2,3,3,-1,-1,5,5,3,0.5,10920.0,6666.0,4947.0,3462.0,2351.0,4116.0,5410.0,10920.0,2798.17,8036.0,5740.0,2858.0,2079.0,1571.0,2496.0,3797.0,22780.0,0.7018,682.0,2,1,1,4.1,0,0,0,0,1,1,1,112,7,1,450,2,4136.0,21,196.95,0.0486,1,0,0.4698,0.0997,0.2198,0.3879,0,0.5305,0.0943,0.9739,0.3001,0.0577,9998.0,0.7446,1,10,0.2782,11,1,1,1,0,3,0,1,0.4324,0,0.2068,0.6835,1,0
60,1,4,1,2,1,0.4,4,0.1,23583.0,1965.0,2,0,5,50000,20615.0,29385.0,0.4123,0,0.4074934425695288,-0.0231,2,0,2,-1,0,-1,2,2,0.6667,27807.0,3824.0,20477.0,5954.0,8053.0,30120.0,16039.0,30120.0,10576.28,20040.0,2450.0,8445.0,2445.0,1022.0,9493.0,7316.0,43895.0,0.4561,704.0,1,3,4,1.5,0,0,0,0,4,2,1,233,2,1,195,2,16058.0,14,1147.0,0.1908,0,0,0.5815,0.1098,0.1844,0.3006,0,0.5246,0.8741,8.1582,2.1201,0.0024,236.0,8.1679,1,41,0.5027,10,1,0,1,0,5,68,1,0.4601,0,0.3212,3.7213,1,1
44,2,2,2,0,1,2.7,3,7.9,20999.0,1750.0,1,1,3,20000,7172.0,12828.0,0.3586,0,0.3459728276524345,-0.0482,0,-1,-1,-2,-1,0,0,0,1.0,587.0,845.0,14660.0,1980.0,10477.0,7618.0,6028.0,14660.0,5318.01,338.0,622.0,9260.0,1397.0,3494.0,6122.0,3539.0,21233.0,0.5871,749.0,1,7,2,10.0,0,0,0,0,2,1,1,147,7,1,195,3,6529.0,20,326.45,0.0871,0,1,0.6476,0.0294,0.2105,0.2955,1,0.2529,0.3415,3.4426,0.9524,0.316,16589.0,3.7287,1,29,0.2665,6,0,1,0,0,1,0,1,0.1583,0,0.3264,2.0211,0,0
46,1,1,2,0,0,0.8,1,8.3,25689.0,2141.0,1,0,2,10000,2197.0,7803.0,0.2197,0,0.142358858885972,-0.0262,0,1,1,1,1,0,1,4,0.3333,4040.0,4941.0,4134.0,4895.0,5246.0,5527.0,4797.0,5527.0,544.28,1202.0,2410.0,2783.0,3291.0,4766.0,3138.0,2932.0,17590.0,0.6112,679.0,2,12,3,3.9,0,0,0,0,3,1,1,167,6,1,95,0,5142.0,16,321.38,0.0594,0,0,0.417,0.3388,0.2751,0.1129,0,0.2405,0.0855,2.2395,0.3893,0.3074,21322.0,2.4006,1,24,0.978,12,1,0,2,1,8,51,1,0.7982,0,0.5141,1.3688,0,0
58,2,1,1,0,1,0.5,1,5.9,45656.0,3805.0,1,1,1,30000,8913.0,21087.0,0.2971,0,0.325519093278544,-0.0214,1,-1,-1,1,0,2,2,3,0.5,8348.0,10193.0,14132.0,9024.0,11638.0,12106.0,10907.0,14132.0,1956.89,4451.0,4518.0,12884.0,4891.0,7509.0,7756.0,7002.0,42009.0,0.642,615.0,1,10,1,2.8,0,0,0,0,2,3,0,98,4,0,195,1,9760.0,26,375.38,0.0318,0,1,0.6645,0.3648,0.338,0.2499,1,0.1281,0.1952,2.8657,0.6571,0.1513,26937.0,2.5644,1,11,0.9557,5,1,1,3,0,2,69,0,0.3323,0,0.3253,1.8397,0,0
43,2,2,1,2,0,8.0,1,2.7,49673.0,4139.0,1,1,5,50000,12675.0,37325.0,0.2535,0,0.2362306855893905,-0.0186,0,2,0,-1,-1,2,2,2,0.6667,14169.0,15574.0,5365.0,19595.0,19928.0,17672.0,15384.0,19928.0,4924.57,10814.0,11782.0,3966.0,14218.0,15848.0,12893.0,11587.0,69521.0,0.7532,582.0,0,9,1,4.8,1,1,0,0,3,2,1,7,5,1,0,0,16313.0,28,582.61,0.0217,2,0,0.7249,0.1518,0.0737,0.3632,0,0.5837,0.2552,3.7159,1.0066,0.1125,13412.0,3.9403,1,9,0.3392,8,0,0,0,0,8,0,1,0.2939,0,0.3263,2.7988,1,0
39,1,2,2,0,0,1.3,1,10.9,29570.0,2464.0,1,1,3,150000,99600.0,50400.0,0.664,0,0.6065634658411031,0.0632,-1,-1,-1,-1,-1,0,0,0,1.0,58482.0,94146.0,43224.0,63126.0,58438.0,24031.0,56908.0,94146.0,21206.52,56787.0,37339.0,16353.0,49816.0,47404.0,19860.0,37926.0,227559.0,0.6664,696.0,2,8,4,0.5,1,0,0,0,5,1,0,123,3,1,0,0,48250.0,14,3446.43,0.1156,0,0,0.611,0.096,0.3668,0.2884,3,0.4142,3.3682,23.0864,5.0725,0.545,32231.0,19.574,1,36,0.8258,8,1,1,0,1,5,60,1,0.4,0,0.3217,15.3858,0,0
71,1,2,2,1,2,3.0,2,0.2,45517.0,3793.0,1,1,4,10000,3486.0,6514.0,0.3486,0,0.3643914651087829,-0.0194,0,5,0,-1,-1,1,5,2,0.6667,1686.0,3752.0,3997.0,1858.0,2457.0,1659.0,2568.0,3997.0,963.03,978.0,3170.0,2999.0,872.0,1161.0,553.0,1622.0,9733.0,0.6316,795.0,1,1,6,13.4,1,0,0,0,1,2,0,132,1,1,95,1,2821.0,16,176.31,0.1421,0,0,0.7756,0.1406,0.3089,0.2253,0,0.3747,0.0766,0.6769,0.2197,0.0038,910.0,0.7435,1,6,0.4384,10,1,0,0,0,5,51,1,0.2468,0,0.2821,0.4275,0,0
23,2,2,3,1,2,0.8,1,2.2,59083.0,4924.0,1,1,3,100000,58630.0,41370.0,0.5863,0,0.5233309144522895,-0.0736,2,0,-1,0,0,0,2,1,0.8333,41281.0,17716.0,32130.0,23532.0,53351.0,32230.0,33373.0,53351.0,11593.79,28529.0,13116.0,14363.0,17677.0,20898.0,15159.0,18290.0,109742.0,0.548,715.0,1,3,9,2.6,2,0,0,0,3,1,1,22,7,1,195,1,35349.0,16,2209.31,0.021,0,0,0.4227,0.079,0.1783,0.2943,1,0.6073,0.9923,6.7762,1.6925,0.55,12998.0,7.1775,0,34,0.1883,7,1,0,2,0,3,14,1,0.2703,0,0.3535,3.7137,0,0
62,1,3,2,3,1,4.7,1,6.8,44905.0,3742.0,1,0,2,30000,1824.0,28176.0,0.0608,0,0.0495220840388997,0.058,0,0,0,-1,5,-1,5,1,0.8333,9835.0,2245.0,5622.0,4555.0,5773.0,12889.0,6820.0,12889.0,3524.09,1502.0,913.0,4336.0,1635.0,507.0,2643.0,1923.0,11536.0,0.282,783.0,1,1,3,6.8,1,0,0,0,4,4,0,120,5,1,450,0,6782.0,12,565.17,0.0449,1,0,0.6418,0.0753,0.2699,0.2068,0,0.4021,0.0406,1.8221,0.6681,0.1581,30535.0,1.8119,1,32,0.5771,3,1,0,1,0,7,0,0,0.2025,0,0.2261,0.5138,0,0
29,1,1,1,1,0,11.7,1,0.7,58206.0,4850.0,1,0,4,50000,20970.0,29030.0,0.4194,0,0.4330702780397507,-0.0045,0,-1,3,-2,2,0,3,2,0.6667,24737.0,8708.0,7445.0,10801.0,8329.0,24468.0,14081.0,24737.0,7507.66,9417.0,7066.0,5629.0,8417.0,4836.0,9976.0,7557.0,45341.0,0.5367,739.0,1,14,6,1.2,0,0,0,0,3,4,0,26,1,1,0,2,13154.0,14,939.57,0.0968,1,1,0.8245,0.0102,0.0839,0.387,0,0.2584,0.3603,2.9027,0.859,0.07,4074.0,2.7116,1,8,0.3861,10,1,1,3,0,8,34,1,0.3336,0,0.2631,1.5578,1,0
48,2,2,2,4,1,9.7,1,5.4,63128.0,5261.0,1,1,4,200000,16360.0,183640.0,0.0818,0,0.0505154423514049,0.0333,2,0,0,-1,-1,4,4,2,0.6667,13182.0,42529.0,62172.0,21706.0,26913.0,41902.0,34734.0,62172.0,16126.44,10242.0,17820.0,31054.0,10699.0,15371.0,14428.0,16602.0,99614.0,0.478,560.0,1,3,9,12.5,0,0,0,0,3,1,1,80,7,1,0,0,38050.0,16,2378.12,0.018,1,0,0.2726,0.0792,0.4559,0.2967,0,0.3137,0.2592,6.6009,3.1681,0.1862,34089.0,7.2311,1,10,0.8233,5,1,1,0,0,7,2,1,0.2785,0,0.1902,3.1551,1,1
40,1,1,2,0,1,5.9,1,4.2,106197.0,8850.0,3,0,5,20000,9486.0,10514.0,0.4743,0,0.4302381053939357,0.0832,0,-1,-1,-1,-1,-1,0,0,1.0,10660.0,7814.0,4269.0,2182.0,9757.0,8604.0,7214.0,10660.0,3017.39,6929.0,5824.0,1251.0,1133.0,5241.0,2513.0,3815.0,22891.0,0.5288,509.0,1,4,8,0.5,0,0,0,0,1,1,1,184,6,0,95,1,4510.0,14,322.14,0.1482,0,0,0.2163,0.0853,0.4392,0.183,0,0.1326,0.0893,0.815,0.1883,0.2,44603.0,0.5095,1,21,0.545,8,1,0,1,3,6,35,0,0.8114,0,0.2255,0.431,0,0
67,1,1,1,1,2,0.8,1,11.6,79678.0,6640.0,1,1,4,10000,6704.0,3296.0,0.6704,0,0.6386131435427113,0.1067,0,-1,0,0,4,1,4,2,0.6667,3517.0,7731.0,3465.0,2917.0,1461.0,2863.0,3659.0,7731.0,1943.12,2096.0,2551.0,1740.0,2090.0,1109.0,1059.0,1774.0,10645.0,0.4848,601.0,3,4,4,5.2,0,0,0,0,5,3,1,117,6,1,95,1,2812.0,17,165.41,0.0571,0,0,0.5613,0.3913,0.4914,0.4433,0,0.1332,0.0841,0.551,0.1255,0.2417,92426.0,0.4234,1,40,0.5222,11,1,1,3,0,2,22,1,0.6141,0,0.2812,0.2671,0,0
34,2,1,1,2,0,14.7,1,32.3,102334.0,8528.0,1,1,5,30000,8427.0,21573.0,0.2809,0,0.2597843978711896,-0.0415,1,-1,-1,-1,0,-2,1,1,0.8333,4607.0,7163.0,14429.0,5697.0,7121.0,5016.0,7339.0,14429.0,3314.18,3816.0,6197.0,5698.0,1733.0,3790.0,2835.0,4012.0,24069.0,0.5467,632.0,3,2,5,5.3,0,0,0,0,5,2,0,145,6,1,195,1,4532.0,16,283.25,0.0508,1,0,0.3578,0.1087,0.1435,0.188,0,0.0857,0.0823,0.8605,0.2932,1.0,330539.0,0.5314,1,15,0.3967,7,1,0,2,0,6,44,1,0.7509,0,0.1511,0.4704,0,0
56,1,1,1,2,0,6.6,3,0.5,56195.0,4683.0,3,1,1,30000,9567.0,20433.0,0.3189,0,0.3570000276282156,0.0619,0,0,7,-1,4,-1,7,2,0.6667,5153.0,2722.0,13434.0,11958.0,2671.0,6170.0,7018.0,13434.0,4225.28,2937.0,1231.0,10073.0,2876.0,1720.0,4828.0,3944.0,23665.0,0.562,589.0,3,11,9,2.4,1,0,0,0,2,1,0,157,7,1,195,0,7677.0,22,348.95,0.2288,0,0,0.8849,0.1237,0.1544,0.1505,0,0.2994,0.1702,1.4983,0.5338,0.0135,2810.0,1.639,0,13,0.2235,6,1,1,1,0,8,65,1,0.244,0,0.2559,0.842,1,0
37,1,3,2,2,1,7.1,1,7.2,73694.0,6141.0,2,0,1,50000,27990.0,22010.0,0.5598,0,0.6011018780857952,-0.0318,0,-1,-2,-1,-1,-2,0,0,1.0,12009.0,13055.0,17212.0,23723.0,14230.0,19478.0,16618.0,23723.0,4054.91,6563.0,8735.0,11642.0,10243.0,11572.0,16228.0,10830.0,64983.0,0.6517,712.0,0,10,1,3.4,0,0,1,0,1,3,1,125,1,1,195,1,12288.0,16,768.0,0.1516,0,0,0.4906,0.0988,0.297,0.2018,0,0.3165,0.3798,2.7056,0.6785,0.4,53060.0,2.0007,1,26,0.1546,11,1,1,1,0,7,43,1,0.6394,0,0.2458,1.7633,0,0
29,1,2,1,2,2,3.4,1,7.6,33470.0,2789.0,4,1,3,20000,8614.0,11386.0,0.4307,0,0.3858760772176208,0.0567,-1,-1,-1,1,-1,-1,1,1,0.8333,13914.0,5446.0,5348.0,4691.0,14923.0,1055.0,7563.0,14923.0,5074.37,7911.0,3360.0,3433.0,3478.0,9471.0,955.0,4768.0,28608.0,0.6304,695.0,1,7,7,4.1,0,0,0,0,3,2,0,26,4,1,95,2,5328.0,10,532.8,0.1753,0,0,0.5475,0.1631,0.1387,0.5993,1,0.4553,0.2574,2.7108,0.5975,0.76,25437.0,1.9097,1,49,0.3096,7,1,1,0,0,1,67,1,0.6918,0,0.2664,1.709,0,0
